Date,Dorm,Plant,Leaf,location,Female_ID,Eggs,N1,N2,N5,New_eA,Old_eA,nymph_origin,Other_arthropods,Notes,Revisions,sbL,brbL,brrbL,srL,lrL,sbP,brbP,brrbP,srP,lrP,ants_L,ants_P
2019-08-03,B,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,146,16,B146_16,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,147,11,B147_11,NA,N,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,2
2019-08-03,B,147,13,B147_13,NA,Leaf dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,2
2019-08-03,B,147,14,B147_14,NA,N,NA,2,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2
2019-08-03,B,147,16,B147_16,NA,N,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,2
2019-08-03,B,147,17,B147_17,NA,N,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,2
2019-08-03,B,147,18,B147_18,NA,N,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,2
2019-08-03,B,147,20,B147_20,NA,N,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,2
2019-08-03,B,147,21,B147_21,NA,N,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,2
2019-08-03,B,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,153,13,B153_13,NA,Leaf dead,NA,NA,NA,NA,NA,NA,NA,Mostly eaten/hatched,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,153,14,B153_14,NA,N,NA,18,13,NA,1lb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,153,17,B153_17,NA,N,NA,9,8,1gd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,153,18,B153_18,NA,N,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,153,19,B153_19,NA,N,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,153,21,B153_21,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,154,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,157,17,B157_17,NA,Leaf dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,157,18,B157_18,NA,N,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,157,19,B157_19,NA,N,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,157,20,B157_20,NA,N,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,157,21,B157_21,NA,N,NA,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,157,24,B157_24,NA,N,NA,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,158,11,B158_11,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Plant dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,159,31,B159_31,B_Gwrg,H,1,NA,NA,NA,NA,NA,NA,Hatched,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,170,15,B170_15,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Leaf fell offplaced on 16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,170,17,B170_17,NA,N,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,170,18,B170_18,NA,N,NA,5,8,3gd,"1pr, 1db, 1or, 1lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,170,19,B170_19,NA,N,NA,2,14,1gd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,170,20,B170_20,NA,N,NA,2,8,NA,1or,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,170,21,B170_21,NA,N,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,171,13,B171_13,NA,N,NA,NA,NA,NA,1or,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,171,14,B171_14,NA,Leaf dying,NA,2,1,NA,2lb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,171,15,B171_15,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,171,16,B171_16,NA,N,NA,8,10,1gd,"1or, 1lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,171,18,B171_18,NA,N,NA,6,7,NA,1or,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,171,20,B171_20,NA,N,NA,6,6,1gd,1or,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,171,21,B171_21,NA,N,NA,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,171,22,B171_22,NA,N,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,172,6,B172_6,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,172,9,B172_9,NA,N,NA,NA,NA,NA,1or,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,172,13,B172_13,NA,N,NA,NA,1,NA,2lb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,172,22,B172_22,NA,29e 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,175,11,B175_11,NA,Missing,NA,NA,NA,NA,NA,NA,NA,L11 Missed hatching?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,175,12,B175_12,NA,6e 4,NA,NA,NA,NA,NA,NA,NA,Missed ovip?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,175,22,B175_22,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,176,24,B176_24,NA,44e 9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,186,28,B186_28,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,Unmarked,8,BUnmarked_8,NA,H,2,39,NA,NA,NA,NA,NA,Missed oviposition date?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,Unmarked,10,BUnmarked_10,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-03,B,Unmarked,12,BUnmarked_12,B_Gkgk,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,4,14,B4_14,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,4,19,B4_19,NA,N,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,6,15,B6_15,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Leaf vein “exploded”,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,6,21,B6_21,NA,N,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,6,22,B6_22,NA,N,NA,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,6,23,B6_23,NA,N,NA,3,8,1db,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,6,24,B6_24,NA,N,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,12,9,B12_9,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,19,20,B19_20,NA,100% eaten/hatched,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,19,16,B19_16,NA,N,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,19,17,B19_17,NA,N,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,19,21,B19_21,NA,N,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,19,22,B19_22,NA,N,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,19,23,B19_23,NA,N,NA,32,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,19,24,B19_24,NA,N,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,19,25,B19_25,NA,N,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,20,38,B20_38,NA,20e 13,0,NA,NA,NA,NA,NA,NA,Hatched!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,20,35,B20_35,NA,Leaf dead,NA,34,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,20,34,B20_34,NA,100% hatched/eaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,20,24,B20_24,NA,100% eaten/hatched,NA,7,20,1db,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,20,23,B20_23,NA,N,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,20,19,B20_19,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Leaf dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,23,8,B23_8,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,23,11,B23_11,NA,Leaf dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,23,15,B23_15,NA,N,NA,NA,3,1db,"1or, 3lb, 2gd",NA,NA,New eggs not hatched; n1 and n5 from below?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,25,7,B25_7,NA,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,25,13,B25_13,NA,N,NA,NA,4,1db,"4or, 2lb, 4gd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,25,14,B25_14,NA,N,NA,NA,3,NA,"2or, 2gd, 1db",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,25,15,B25_15,NA,N,NA,NA,2,NA,"2or, 1gd, 1pr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,31,11,B31_11,NA,Dead,NA,NA,NA,NA,NA,NA,NA,Leaf ripped in half,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,31,18,B31_18,NA,N,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,31,19,B31_19,NA,N,NA,NA,NA,NA,1db,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,31,21,B31_21,NA,N,NA,NA,NA,NA,"1or, 1pr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,34,15,B34_15,NA,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,34,28,B34_28,NA,Leaf dead,NA,NA,NA,NA,NA,NA,NA,Hatched!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,38,8,B38_8,NA,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,38,11,B38_11,NA,Missing,NA,NA,NA,NA,NA,NA,NA,Fell off placed on leaf 15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,38,12,B38_12,NA,N,NA,2,3,NA,1lb,NA,Js on stem with n5 in mouth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,38,13,B38_13,NA,Leaf dying,NA,NA,5,4db,"3or, 1pr",NA,NA,GD immediately eaten by jumping spider after marking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,38,15,B38_15,NA,N,NA,NA,NA,NA,1or,NA,NA,Not marked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-08-05,B,41,13,B41_13,NA,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
